Subscription,Resource Group,Location,Type,Service Name,Broken,Category,Subcategory,Severity,Description,Result,Learn
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,pruebrates,true,Operational Excellence,Naming Convention (CAF),Low,Storage Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,azurebrains,true,Security,Private Endpoint,High,Storage should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/storage/common/storage-private-endpoints
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,azurebrains,true,Reliability,Diagnostic Logs,Medium,Storage should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/storage/blobs/monitor-blob-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,azurebrains,true,Security,HTTPS Only,High,Storage Account should use HTTPS only,,https://learn.microsoft.com/en-us/azure/storage/common/storage-require-secure-transfer
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,azurebrains,true,Security,TLS,Low,Storage Account should enforce TLS >= 1.2,,https://learn.microsoft.com/en-us/azure/storage/common/transport-layer-security-configure-minimum-version?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,azurebrains,true,Reliability,Availability Zones,High,Storage should have availability zones enabled,,https://learn.microsoft.com/EN-US/azure/reliability/migrate-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,northeurope,Microsoft.Storage/storageAccounts,azurebrains,true,Operational Excellence,Naming Convention (CAF),Low,Storage Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.DBforMySQL/servers,azurebrains-mysqldbserver,true,Reliability,Diagnostic Logs,Medium,Azure Database for MySQL - Flexible Server should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/mysql/single-server/concepts-monitoring#server-logs
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.DBforMySQL/servers,azurebrains-mysqldbserver,true,Operational Excellence,Tags,Low,Azure Database for MySQL - Single Server should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.DBforMySQL/servers,azurebrains-mysqldbserver,true,Reliability,SKU,High,Azure Database for MySQL - Single Server is on the retirement path,,https://learn.microsoft.com/en-us/azure/mysql/single-server/whats-happening-to-mysql-single-server
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.DBforMySQL/servers,azurebrains-mysqldbserver,true,Operational Excellence,Naming Convention (CAF),Low,Azure Database for MySQL - Flexible Server Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Azurebrains,westeurope,Microsoft.DBforMySQL/servers,azurebrains-mysqldbserver,true,Security,Private Endpoint,High,Azure Database for MySQL - Flexible Server should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/mysql/single-server/concepts-data-access-security-private-link
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,telegram-proxy,francecentral,Microsoft.Compute/virtualMachines,telegram-proxy-vm01,true,Operational Excellence,Tags,Low,Virtual Machine should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,telegram-proxy,francecentral,Microsoft.Compute/virtualMachines,telegram-proxy-vm01,true,Operational Excellence,Naming Convention (CAF),Low,Virtual Machine Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,telegram-proxy,francecentral,Microsoft.Compute/virtualMachines,telegram-proxy-vm01,true,Reliability,Availability Zones,High,Virtual Machine should have availability zones enabled,,https://learn.microsoft.com/en-us/azure/virtual-machines/availability#availability-zones
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,telegram-proxy,francecentral,Microsoft.Compute/virtualMachines,telegram-proxy-vm01,true,Reliability,Diagnostic Logs,Medium,Virtual Machine should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/azure-monitor/agents/diagnostics-extension-windows-install
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,telegram-proxy,francecentral,Microsoft.Compute/virtualMachines,telegram-proxy-vm01,true,Reliability,Reliability,Low,Virtual Machine should host application or database data on a data disk,,https://learn.microsoft.com/azure/virtual-machines/managed-disks-overview#data-disk
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,telegram-proxy,francecentral,Microsoft.Network/virtualNetworks,telegram-proxy-vm01-vnet,true,Operational Excellence,Tags,Low,Virtual Network should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,telegram-proxy,francecentral,Microsoft.Network/virtualNetworks,telegram-proxy-vm01-vnet,true,Operational Excellence,Naming Convention (CAF),Low,Virtual Network Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,telegram-proxy,francecentral,Microsoft.Network/virtualNetworks,telegram-proxy-vm01-vnet,true,Reliability,Diagnostic Logs,Medium,Virtual Network should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/virtual-network/monitor-virtual-network#collection-and-routing
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,telegram-proxy,francecentral,Microsoft.Network/virtualNetworks,telegram-proxy-vm01-vnet,true,Security,Networking,High,Virtual Network: All Subnets should have a Network Security Group associated,,https://learn.microsoft.com/azure/virtual-network/concepts-and-best-practices
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.KeyVault/vaults,kv-contosokrcmojyj45dxq,true,Reliability,Reliability,Medium,Key Vault should have purge protection enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/soft-delete-overview#purge-protection
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.KeyVault/vaults,kv-contosokrcmojyj45dxq,true,Operational Excellence,Tags,Low,Key Vault should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.KeyVault/vaults,kv-contosokrcmojyj45dxq,true,Security,Private Endpoint,High,Key Vault should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/private-link-service
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.KeyVault/vaults,kv-contosokrcmojyj45dxq,true,Reliability,Diagnostic Logs,Medium,Key Vault should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,microsoft.insights/components,appi-contosokrcmojyj45dxq,true,Operational Excellence,Tags,Low,Azure Application Insights should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.CognitiveServices/accounts,oai-contosokrcmojyj45dxq,true,Reliability,Diagnostic Logs,Medium,Cognitive Service Account should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/event-hubs/monitor-event-hubs#collection-and-routing
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.CognitiveServices/accounts,oai-contosokrcmojyj45dxq,true,Security,Identity and Access Control,Medium,Cognitive Service Account should have local authentication disabled,,https://learn.microsoft.com/en-us/azure/ai-services/policy-reference#azure-ai-services
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.CognitiveServices/accounts,oai-contosokrcmojyj45dxq,true,Operational Excellence,Tags,Low,Cognitive Service Account should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.CognitiveServices/accounts,oai-contosokrcmojyj45dxq,true,Operational Excellence,Naming Convention (CAF),Low,Cognitive Service Account Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.CognitiveServices/accounts,oai-contosokrcmojyj45dxq,true,Security,Private Endpoint,High,Cognitive Service Account should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/cognitive-services/cognitive-services-virtual-networks
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.DocumentDB/databaseAccounts,cosmos-contosokrcmojyj45dxq,true,Security,Private Endpoint,High,CosmosDB should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/cosmos-db/how-to-configure-private-endpoints
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.DocumentDB/databaseAccounts,cosmos-contosokrcmojyj45dxq,true,Reliability,Availability Zones,High,CosmosDB should have availability zones enabled,,https://learn.microsoft.com/en-us/azure/cosmos-db/high-availability
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.DocumentDB/databaseAccounts,cosmos-contosokrcmojyj45dxq,true,Reliability,Diagnostic Logs,Medium,CosmosDB should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/cosmos-db/monitor-resource-logs
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.Storage/storageAccounts,stcontosokrcmojyj45dxq,true,Reliability,Diagnostic Logs,Medium,Storage should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/storage/blobs/monitor-blob-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.Storage/storageAccounts,stcontosokrcmojyj45dxq,true,Security,Private Endpoint,High,Storage should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/storage/common/storage-private-endpoints
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.Storage/storageAccounts,stcontosokrcmojyj45dxq,true,Reliability,Availability Zones,High,Storage should have availability zones enabled,,https://learn.microsoft.com/EN-US/azure/reliability/migrate-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.Storage/storageAccounts,stcontosokrcmojyj45dxq,true,Operational Excellence,Tags,Low,Storage Account should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.ContainerRegistry/registries,acrcontosokrcmojyj45dxq,true,Reliability,Diagnostic Logs,Medium,ContainerRegistry should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/container-registry/monitor-service
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.ContainerRegistry/registries,acrcontosokrcmojyj45dxq,true,Operational Excellence,Retention Policies,Medium,ContainerRegistry should use retention policies,,https://learn.microsoft.com/en-us/azure/container-registry/container-registry-retention-policy
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.ContainerRegistry/registries,acrcontosokrcmojyj45dxq,true,Operational Excellence,Naming Convention (CAF),Low,ContainerRegistry Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.ContainerRegistry/registries,acrcontosokrcmojyj45dxq,true,Operational Excellence,Tags,Low,ContainerRegistry should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.ContainerRegistry/registries,acrcontosokrcmojyj45dxq,true,Security,Private Endpoint,High,ContainerRegistry should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/container-registry/container-registry-private-link
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-support-rg,swedencentral,Microsoft.ContainerRegistry/registries,acrcontosokrcmojyj45dxq,true,Reliability,Availability Zones,High,ContainerRegistry should have availability zones enabled,,https://learn.microsoft.com/en-us/azure/container-registry/zone-redundancy
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.KeyVault/vaults,kv-europeai797433845466,true,Operational Excellence,Tags,Low,Key Vault should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.KeyVault/vaults,kv-europeai797433845466,true,Security,Private Endpoint,High,Key Vault should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/private-link-service
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.KeyVault/vaults,kv-europeai797433845466,true,Reliability,Diagnostic Logs,Medium,Key Vault should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.KeyVault/vaults,kv-europeai797433845466,true,Reliability,Reliability,Medium,Key Vault should have purge protection enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/soft-delete-overview#purge-protection
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,microsoft.insights/components,appi-europeaihub797433845466,true,Operational Excellence,Tags,Low,Azure Application Insights should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.CognitiveServices/accounts,europe-ai-openai797433845466,true,Security,Private Endpoint,High,Cognitive Service Account should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/cognitive-services/cognitive-services-virtual-networks
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.CognitiveServices/accounts,europe-ai-openai797433845466,true,Reliability,Diagnostic Logs,Medium,Cognitive Service Account should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/event-hubs/monitor-event-hubs#collection-and-routing
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.CognitiveServices/accounts,europe-ai-openai797433845466,true,Security,Identity and Access Control,Medium,Cognitive Service Account should have local authentication disabled,,https://learn.microsoft.com/en-us/azure/ai-services/policy-reference#azure-ai-services
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.CognitiveServices/accounts,europe-ai-openai797433845466,true,Operational Excellence,Tags,Low,Cognitive Service Account should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.CognitiveServices/accounts,europe-ai-openai797433845466,true,Operational Excellence,Naming Convention (CAF),Low,Cognitive Service Account Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.Storage/storageAccounts,steuropeaihu797433845466,true,Operational Excellence,Tags,Low,Storage Account should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.Storage/storageAccounts,steuropeaihu797433845466,true,Reliability,Diagnostic Logs,Medium,Storage should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/storage/blobs/monitor-blob-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.Storage/storageAccounts,steuropeaihu797433845466,true,Security,Private Endpoint,High,Storage should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/storage/common/storage-private-endpoints
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,europe-ai,francecentral,Microsoft.Storage/storageAccounts,steuropeaihu797433845466,true,Reliability,Availability Zones,High,Storage should have availability zones enabled,,https://learn.microsoft.com/EN-US/azure/reliability/migrate-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.KeyVault/vaults,contosochatkv,true,Operational Excellence,Tags,Low,Key Vault should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.KeyVault/vaults,contosochatkv,true,Operational Excellence,Naming Convention (CAF),Low,Key Vault Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.KeyVault/vaults,contosochatkv,true,Security,Private Endpoint,High,Key Vault should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/private-link-service
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.KeyVault/vaults,contosochatkv,true,Reliability,Diagnostic Logs,Medium,Key Vault should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/monitor-key-vault
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.KeyVault/vaults,contosochatkv,true,Reliability,Reliability,Medium,Key Vault should have purge protection enabled,,https://learn.microsoft.com/en-us/azure/key-vault/general/soft-delete-overview#purge-protection
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.DocumentDB/databaseAccounts,contoso-chat-cosdb,true,Operational Excellence,Naming Convention (CAF),Low,CosmosDB Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.DocumentDB/databaseAccounts,contoso-chat-cosdb,true,Security,Private Endpoint,High,CosmosDB should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/cosmos-db/how-to-configure-private-endpoints
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.DocumentDB/databaseAccounts,contoso-chat-cosdb,true,Reliability,Availability Zones,High,CosmosDB should have availability zones enabled,,https://learn.microsoft.com/en-us/azure/cosmos-db/high-availability
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.DocumentDB/databaseAccounts,contoso-chat-cosdb,true,Reliability,Diagnostic Logs,Medium,CosmosDB should have diagnostic settings enabled,,https://learn.microsoft.com/en-us/azure/cosmos-db/monitor-resource-logs
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,microsoft.insights/components,contosochatmon,true,Operational Excellence,Tags,Low,Azure Application Insights should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,microsoft.insights/components,contosochatmon,true,Operational Excellence,Naming Convention (CAF),Low,Azure Application Insights Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.CognitiveServices/accounts,contosochatai,true,Security,Identity and Access Control,Medium,Cognitive Service Account should have local authentication disabled,,https://learn.microsoft.com/en-us/azure/ai-services/policy-reference#azure-ai-services
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.CognitiveServices/accounts,contosochatai,true,Operational Excellence,Tags,Low,Cognitive Service Account should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.CognitiveServices/accounts,contosochatai,true,Operational Excellence,Naming Convention (CAF),Low,Cognitive Service Account Name should comply with naming conventions,,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/resource-abbreviations
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,contoso-chat-rg,swedencentral,Microsoft.CognitiveServices/accounts,contosochatai,true,Security,Private Endpoint,High,Cognitive Service Account should have private endpoints enabled,,https://learn.microsoft.com/en-us/azure/cognitive-services/cognitive-services-virtual-networks
